shot_id,shot_made_flag,seconds_from_period_end,loc_x,loc_y,shot_distance,action_type#Jump Shot,home_away,action_type#Layup Shot,period#3,period#2,period#1,period#4,shot_zone_range#Less Than 8 ft.,game_month#1,game_month#3,game_month#2,game_month#12,game_month#4,game_month#11,playoffs,action_type#Running Jump Shot
13496,0.0,0.485994397759,0.744979919679,0.0455089820359,0.151898734177,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13497,1.0,0.0588235294118,0.538152610442,0.0191616766467,0.0379746835443,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13498,0.0,0.453781512605,0.75702811245,0.22994011976,0.240506329114,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13499,0.0,0.401960784314,0.196787148594,0.184431137725,0.227848101266,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13500,,0.379551820728,0.502008032129,0.131736526946,0.0759493670886,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13501,0.0,0.165266106443,0.692771084337,0.267065868263,0.253164556962,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13502,0.0,0.0840336134454,0.887550200803,0.0838323353293,0.240506329114,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13503,1.0,0.0336134453782,0.734939759036,0.0922155688623,0.151898734177,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13504,0.0,0.749299719888,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13505,0.0,0.74649859944,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13506,1.0,0.651260504202,0.437751004016,0.233532934132,0.189873417722,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13507,1.0,0.354341736695,0.712851405622,0.138922155689,0.151898734177,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13508,,0.0336134453782,0.4859437751,0.307784431138,0.26582278481,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13509,1.0,0.50700280112,0.349397590361,0.0574850299401,0.0886075949367,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13510,1.0,0.439775910364,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13511,0.0,0.179271708683,0.323293172691,0.213173652695,0.20253164557,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13512,1.0,0.0350140056022,0.763052208835,0.161676646707,0.189873417722,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13513,1.0,0.994397759104,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13514,0.0,0.936974789916,0.60843373494,0.271856287425,0.240506329114,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13515,0.0,0.813725490196,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13516,,0.767507002801,0.931726907631,0.22754491018,0.316455696203,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13517,1.0,0.854341736695,0.471887550201,0.148502994012,0.101265822785,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13518,0.0,0.747899159664,0.504016064257,0.237125748503,0.189873417722,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13519,0.0,0.326330532213,0.228915662651,0.105389221557,0.177215189873,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13520,0.0,0.256302521008,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13521,1.0,0.203081232493,0.700803212851,0.240718562874,0.227848101266,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13522,0.0,0.162464985994,0.718875502008,0.269461077844,0.26582278481,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13523,0.0,0.549019607843,0.817269076305,0.210778443114,0.253164556962,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13524,0.0,0.163865546218,0.767068273092,0.307784431138,0.316455696203,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13525,,0.0,0.465863453815,0.320958083832,0.278481012658,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13526,,0.984593837535,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13527,0.0,0.93137254902,0.206827309237,0.137724550898,0.20253164557,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13528,0.0,0.850140056022,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13529,0.0,0.84593837535,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13530,,0.742296918768,0.180722891566,0.177245508982,0.240506329114,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13531,1.0,0.267507002801,0.744979919679,0.250299401198,0.253164556962,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13532,,0.175070028011,0.45983935743,0.347305389222,0.303797468354,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13533,1.0,0.138655462185,0.773092369478,0.307784431138,0.316455696203,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13534,0.0,0.0518207282913,0.118473895582,0.0922155688623,0.240506329114,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13535,0.0,0.637254901961,0.469879518072,0.352095808383,0.316455696203,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13536,0.0,0.550420168067,0.570281124498,0.377245508982,0.341772151899,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13537,1.0,0.477591036415,0.487951807229,0.220359281437,0.177215189873,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13538,,0.390756302521,0.269076305221,0.305389221557,0.303797468354,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13539,1.0,0.140056022409,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13540,1.0,0.0616246498599,0.55421686747,0.405988023952,0.367088607595,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13541,0.0,0.0210084033613,0.25702811245,0.316167664671,0.316455696203,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13542,0.0,0.852941176471,0.81124497992,0.252694610778,0.278481012658,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13543,0.0,0.806722689076,0.66265060241,0.282634730539,0.253164556962,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13544,0.0,0.719887955182,0.345381526104,0.267065868263,0.240506329114,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13545,0.0,0.540616246499,0.823293172691,0.106586826347,0.20253164557,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13546,,0.40756302521,0.813253012048,0.180838323353,0.227848101266,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13547,1.0,0.368347338936,0.124497991968,0.0838323353293,0.227848101266,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13548,,0.324929971989,0.447791164659,0.350898203593,0.316455696203,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13549,1.0,0.802521008403,0.234939759036,0.312574850299,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13550,,0.708683473389,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13551,,0.613445378151,0.656626506024,0.223952095808,0.20253164557,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13552,0.0,0.379551820728,0.829317269076,0.28622754491,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13553,1.0,0.343137254902,0.602409638554,0.197604790419,0.164556962025,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13554,0.0,0.270308123249,0.190763052209,0.298203592814,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13555,0.0,0.571428571429,0.817269076305,0.0658682634731,0.189873417722,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13556,1.0,0.542016806723,0.90562248996,0.231137724551,0.316455696203,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13557,0.0,0.450980392157,0.397590361446,0.265868263473,0.227848101266,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13558,1.0,0.990196078431,0.728915662651,0.223952095808,0.227848101266,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13559,0.0,0.952380952381,0.536144578313,0.269461077844,0.227848101266,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13560,0.0,0.798319327731,0.789156626506,0.328143712575,0.341772151899,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13561,1.0,0.364145658263,0.383534136546,0.293413173653,0.253164556962,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13562,1.0,0.259103641457,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13563,1.0,0.0980392156863,0.273092369478,0.204790419162,0.215189873418,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13564,,0.522408963585,0.479919678715,0.308982035928,0.26582278481,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13565,1.0,0.43137254902,0.877510040161,0.28502994012,0.329113924051,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13566,,0.329131652661,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13567,0.0,0.205882352941,0.624497991968,0.0706586826347,0.0759493670886,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13568,0.0,0.197478991597,0.190763052209,0.0658682634731,0.189873417722,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13569,1.0,0.809523809524,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13570,,0.693277310924,0.70281124498,0.235928143713,0.227848101266,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13571,0.0,0.571428571429,0.636546184739,0.301796407186,0.26582278481,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13572,1.0,0.422969187675,0.200803212851,0.31497005988,0.329113924051,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13573,0.0,0.1918767507,0.196787148594,0.299401197605,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13574,1.0,0.0658263305322,0.823293172691,0.138922155689,0.215189873418,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13575,0.0,0.512605042017,0.510040160643,0.112574850299,0.0632911392405,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13576,0.0,0.285714285714,0.327309236948,0.167664670659,0.151898734177,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13577,1.0,0.182072829132,0.686746987952,0.0802395209581,0.113924050633,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13578,1.0,0.134453781513,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13579,0.0,0.805322128852,0.228915662651,0.237125748503,0.253164556962,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13580,,0.585434173669,0.767068273092,0.207185628743,0.227848101266,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13581,1.0,0.473389355742,0.487951807229,0.316167664671,0.278481012658,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13582,0.0,0.382352941176,0.273092369478,0.159281437126,0.177215189873,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0
13583,0.0,0.047619047619,0.881526104418,0.0766467065868,0.240506329114,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13584,0.0,0.0168067226891,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13585,,0.543417366947,0.307228915663,0.105389221557,0.126582278481,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13586,1.0,0.158263305322,0.714859437751,0.239520958084,0.227848101266,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13587,0.0,0.12324929972,0.0923694779116,0.271856287425,0.341772151899,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13588,,0.00140056022409,0.285140562249,0.088622754491,0.139240506329,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13589,1.0,0.983193277311,0.668674698795,0.217964071856,0.20253164557,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13590,0.0,0.843137254902,0.823293172691,0.226347305389,0.26582278481,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13591,1.0,0.759103641457,0.502008032129,0.361676646707,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13592,,0.665266106443,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13593,0.0,0.62324929972,0.158634538153,0.0658682634731,0.215189873418,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13594,,0.519607843137,0.0301204819277,0.119760479042,0.303797468354,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13595,0.0,0.232492997199,0.261044176707,0.263473053892,0.26582278481,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13596,0.0,0.605042016807,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13597,0.0,0.595238095238,0.0321285140562,0.0526946107784,0.291139240506,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13598,0.0,0.488795518207,0.708835341365,0.214371257485,0.20253164557,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13599,1.0,0.379551820728,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13600,1.0,0.334733893557,0.355421686747,0.14251497006,0.126582278481,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13601,0.0,0.158263305322,0.285140562249,0.337724550898,0.329113924051,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13602,0.0,0.0882352941176,0.526104417671,0.390419161677,0.354430379747,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13603,0.0,0.858543417367,0.620481927711,0.374850299401,0.341772151899,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13604,1.0,0.831932773109,0.455823293173,0.148502994012,0.101265822785,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13605,1.0,0.50700280112,0.614457831325,0.231137724551,0.189873417722,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13606,1.0,0.439775910364,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13607,0.0,0.243697478992,0.45983935743,0.106586826347,0.0506329113924,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13608,0.0,0.880952380952,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13609,,0.778711484594,0.246987951807,0.0730538922156,0.151898734177,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13610,,0.565826330532,0.4859437751,0.0934131736527,0.0379746835443,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13611,0.0,0.420168067227,0.4859437751,0.288622754491,0.240506329114,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13612,1.0,0.148459383754,0.574297188755,0.116167664671,0.0759493670886,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13613,,0.0560224089636,0.277108433735,0.337724550898,0.329113924051,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13614,1.0,0.973389355742,0.564257028112,0.311377245509,0.26582278481,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13615,1.0,0.889355742297,0.60843373494,0.240718562874,0.20253164557,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13616,1.0,0.529411764706,0.696787148594,0.217964071856,0.20253164557,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13617,0.0,0.355742296919,0.327309236948,0.0634730538922,0.101265822785,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13618,1.0,0.331932773109,0.425702811245,0.132934131737,0.0886075949367,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13619,0.0,0.207282913165,0.636546184739,0.250299401198,0.215189873418,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13620,1.0,0.634453781513,0.686746987952,0.237125748503,0.215189873418,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13621,1.0,0.550420168067,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13622,1.0,0.491596638655,0.0321285140562,0.112574850299,0.291139240506,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13623,0.0,0.329131652661,0.465863453815,0.144910179641,0.0886075949367,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13624,1.0,0.137254901961,0.21686746988,0.2,0.227848101266,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13625,,0.610644257703,0.670682730924,0.28502994012,0.26582278481,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13626,,0.514005602241,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13627,1.0,0.463585434174,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13628,0.0,0.422969187675,0.684738955823,0.279041916168,0.253164556962,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13629,1.0,0.0,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13630,1.0,0.495798319328,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13631,1.0,0.429971988796,0.564257028112,0.280239520958,0.240506329114,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13632,0.0,0.240896358543,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13633,1.0,0.229691876751,0.228915662651,0.31497005988,0.316455696203,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13634,0.0,0.172268907563,0.767068273092,0.233532934132,0.253164556962,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13635,0.0,0.0658263305322,0.85140562249,0.267065868263,0.303797468354,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13636,1.0,0.0140056022409,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13637,0.0,0.948179271709,0.168674698795,0.226347305389,0.278481012658,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13638,0.0,0.837535014006,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13639,,0.558823529412,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13640,1.0,0.408963585434,0.359437751004,0.220359281437,0.189873417722,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
13641,1.0,0.313725490196,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
